schema_name,table_name,field_name,field_type
src,webanalytics_ad_attribution_snapshot,ad_click_value,double
tmp_data_dm,lead_score_v2_daily_pt13_1day,revised_conversion_date,string
rev,cost_per_lead_20191016,order_id,string
rev,bing_report_2016012261,keyword,string
dm,historical_ad_region_dimension,record_flag,string
rev,hist_sf_task_bkup_20181210,call_result,string
src,sf_mh_order_rate_plan_charge,current_charge_date,string
rev,bing_report_20200125,qualityscore,string
rev,historical_professional_dimension_20191106,professional_suffix,string
rev,impressions_forecast_20160712,professional_first_name,string
rev,raw_weblog_file_without_backfill,status_flag,boolean
rev,google_adwords_remaking_acv,lpv_remote_ip,string
src,adwords_keyword_performance,device,string
tmp_data_dm,sold_blocks_sept,sellable_count,int
rev,chase_payment_reconciliation_201811_20181206,external_payment_date,string
rev,mrr_customer_category_all_products,revenue_current_website,"decimal(20,2)"
tmp_data_dm,traffic_session_non_misc_201907_kam,session_id,string
rev,mi_ad_market_detail_20180206,da_monetization_status,string
tmp_data_dm,ignite_report,contact_event_payment_request_cancelled_at,bigint
tmp_data_dm,delivered_sold_impressions_prof_level_djf_agg,total_delivered_impressions,bigint
rev,temp_mrr_customer_monthly_category_silver1,is_active_eom_prior,string
aa,rd_kw_test_1,shown_sponsored_ads,bigint
src,ad_weights_pause,sales_region_id,int
rev,adwords_keyword_performance_20161012,postclickqualityscore,string
rev,raw_ad_events_hist_test,visit_id,int
dm,temp_stg_impressions_forecast,ad_running_days,int
aa,sem_aco_tmp_sem_added_mkt_details,ad_impression_guid,string
rev,historical_professional_dimension_19_5_16,professional_phone_number_2,string
src,kafka_quote_saved,ingestion_date,string
tmp_data_dm,kb_deferred_revenue_output_201712,curr_month_eff_target,int
src,contact_impression_orig,event_date,string
rev,mrr_customer_category_all_products_201809,mrr_prior_total,"decimal(20,2)"
rev,mrr_customer_category_all_products_0708,mrr_prior_ignite,"decimal(20,2)"
rev,bing_report_debug,impressions,string
dm,ad_events_metric,page_view_template_name,string
tmp_data_dm,rps_201907_non_misc_block_kam,rps_hi,"decimal(38,20)"
rev,mrr_customer_all_products_sep11,revenue_current_misc,"decimal(20,2)"
rev,impressions_forecast_20160929,ad_market_id,int
rev,mrr_backfill_v1,has_payment_during_month,string
rev,mrr_market_classification_20160229,mrr_prior_month,"decimal(20,2)"
rev,hist_market_intelligence_detail_tmp,da_sold_value,double
rev,historical_user_account_dimension_201803,user_account_marital_status,string
rev,weblog_nov18,method,string
rev,billing_report_purchase_201811_20181205,promo_commitment_period,int
dm,order_line_purchase_fact_201805_bkp,promo_id,int
tmp_data_dm,ad_events_metric,medium,string
dm,kpi_metrics_monthly,contact_impression_phone,int
dm,amm_v2_1_daily_prediction,recommendation_acv,string
aa,mkt_md_market_detail,lawyer_claimed_cnt,int
dm,webanalytics_ad_block_performance,attribution_date,string
tmp_data_dm,delivered_sold_impressions_prof_level_djf,sales_region_id,int
tmp_data_dm,kb_deferred_revenue_output_201707_csv,ad_impressions,string
tmp_data_dm,data_4893_pt19,endorsee_recv_cnt,bigint
src,facebook_campaign_insights_daily,page_engagement,int
dm,professional_event_fact_temp3,delivered_email_acu,double
tmp_data_dm,website_contacts_djuly2020,location_id,int
rev,ga_weblog_attribution_history_data,ad_type,string
dm,claimed_professional_path1_sf,professional_county_name_2,string
tmp_data_dm,lead_score_v2_10day_pt6,review_score_40,tinyint
tmp_data_dm,yw_aqs_onemonth,click,int
rev,reload_table_ad_impression,ad_impression_guid,string
rev,adwords_keyword_performance_pbx_20171003,destination_url,string
tmp_data_dm,coe_t_attributed_value,county,string
rev,hist_services_event_detail,advice_session_id_hacked,bigint
src,raw_market_impressions,session_id,string
src,signature_requests,declined_at,bigint
src,temp_sem_indeed_acv_cost_temp,sem_keyword,string
tmp_data_dm,rays2_contactsweb1b_djf,event_date,string
tmp_data_dm,cust_prof_map_feb2020,customer_id,int
tmp_data_dm,sold_impression_kama,ad_market_type,string
dm,ad_attribution_v3_all,persistent_session_id,string
src,hist_elocal_call_log_20161118,business_name,string
dm,ad_attribution_historical_v0,email_attributed_value,double
dm,tps_report2,incremental_price,double
pl,mrr_category_monthly,mrr_prior_ignite,"decimal(30,2)"
rev,hist_nrt_customer_test,user_id,string
tmp_data_dm,sr_revenue_test_3_20170221,year_month,int
rev,mi_ad_market_detail_20180206,da_value,double
src,hist_scooter_call_logs,start_time,string
dm,market_metrics_sl_block_monthly,county_population,int
rev,raw_ad_events_20190618_bkp,etl_load_datetime,string
tmp_data_dm,coe_att_test_v3,ad_region_id,int
tmp_data_dm,rays2_contactsweb2_djfmam,persistent_session_id,string
tmp_data_dm,lead_score_v2_10day_pt4,login_score_100,tinyint
dm,tomahawk_pricing,sl_blocks_sold_perc,float
tmp_data_dm,kb_deferred_revenue_output_201802_part1,row_num,int
tmp_data_dm,sr_reviews_data_nika_20170301,reviewer_support_pageviews,bigint
rev,market_intelligence_detail_20181003_issue,ad_region,string
rev,mrr_customer_monthly_reference_201811_20181206,active_months_to_date,int
src,marchex_call_log,avvo_customer_id,string
rev,historical_professional_dimension_20200307_1,professional_address_2_line_1,string
src,weblog_stage,remote_ip,string
tmp_data_dm,katherine_deferred_revenue_dataset_201710,cancelled_in_current_month,string
rev,hist_market_intelligence_detail_20180206,sl_value_per_claim_lawyer,double
tmp_data_dm,weblog_file_googlecrawled_20200101,clientrequestreferer,string
rev,shortlist_robert,nbr_of_1st_responses_qa,int
rev,adwords_keyword_performance_pbx_20161129,external_clicks,string
rev,temp_mrr_customer_monthly_category_silver1,has_ads_during_month_prior,string
dm,ad_attribution_all,lpv_remote_ip,string
rev,mrr_customer_all_products_sep11,mrr_current_adplacement,"decimal(20,2)"
dm,date_dim_old,day_nbr_in_year,int
tmp_data_dm,ndm_712456,total_inventory,int
rev,path1_full_dataset,avvo_contact_city__c,string
rev,mrr_customer_category_all_products_201811_20181206,mrr_prior_adplacement,"decimal(20,2)"
rev,services_accounting_metrics_event_detail_test,gross_margin,double
tmp_data_dm,customer_month_v2_metrics1,total_subscription_2,int
rev,order_line_purchase_fact_product_line,product_line_id,int
dm,misc_revenue_by_customer,ad_region_id,int
dm,mi_ad_inventory,sl_subscription_price,double
tmp_data_dm,yw_imp_201807_20180813,pls_imps,bigint
tmp_data_dm,rays2_allrig_oct,session_id,string
tmp_data_dm,call_att_sid_updates3_j_apr18_may18,sales_region_id,int
rev,barrister_professional_ngage_19_4,record_flag,string
tmp_data_dm,katherine_services_event_detail_as_of_20180104,attempted_marketing_fee,double
tmp_data_dm,lead_score_v2_daily_pt12,title_2,tinyint
dm,exact_target_pls_claimed_professional,product_location_id,bigint
tmp_data_dm,lead_score_v2_30day_pt2,calls_7d_0,tinyint
rev,mrr_customer_monthly_absd_499_old,billings_current_ignite,"decimal(20,2)"
rev,mrr_customer_all_products_0708,expired_date,string
tmp_data_dm,rps_201907_4,rps_hi,"decimal(38,20)"
rev,bing_report_20180314,device_type,string
aa,rd_optimizely_x_ga_filtered_collisions,optimizely_exp_var,string
tmp_data_dm,coe_test_demo1,actual_date,string
rev,shortlist_variables,avg_time_1st_response_msg,double
aa,rtan_twilio_call_logs,end_time,string
tmp_data_dm,sr_20170530_adv_results_final_subquery,year_month,int
rev,global_ad_weights_modified_20190613,sold_impressions,double
rev,bing_report_20151223,campaignid,string
dm,delivered_ad_weights_simplified,template_name,string
tmp_data_dm,impressions_follow_up_daily,qa_ad,bigint
rev,mrr_customer_monthly_bkp_20190827,chain_number,bigint
tmp_data_dm,nick_test_1,year_for_week_number,int
rev,billing_report_purchase_20160227,order_line_indicator_id,int
src,barrister_professional_language,id,int
rev,raw_ad_events_20190618,num_ads_requested,int
tmp_data_dm,sathya_temp_churn,negativereviews_2,bigint
rev,professional_dimension_20200309,professional_address_2_line_2,string
tmp_data_dm,ndm_john,blocks_purchased,bigint
dm,historical_promotion_dimension,campaign_name,string
tmp_data_dm,blockrelease_coremarkets_n_soldout,br_recmarket9,string
rev,delivered_ad_weights_simplified_201811,deliveredhighintentorganicimpressions,bigint
tmp_data_dm,as_dr_test5,ad_state_name,string
src,webanalytics_ad_impression_forecast_snapshot_new,base_attribution_value,double
default,historical_professional_review_dimension,specialty_id,int
tmp_data_dm,delivered_sold_impressions_prof_level_agg_djfmamj_v3,sales_region_id,int
rev,sem_report_temp_orig,match_type,string
rev,general_phone_attribution_device_0709,sales_region_id,int
dm,historical_promotion_dimension,type,string
rev,mrr_customer_monthly_bkp_20190827,is_active_eom,string
rev,temp_mrr_customer_monthly_category_20180829_06,mrr_prior_ignite,"decimal(20,2)"
tmp_data_dm,yan_tm_5mon_rel_pct,pg_pct8,double
tmp_data_dm,call_att_sid_updates4_j_2020,page_type,string
tmp_data_dm,sr_review_sparkler_profile_calendar,state,string
tmp_data_dm,yw_customer_month_v2_metrics_201702,ls_participation_2,int
tmp_data_dm,customer_month_v2_metrics,months_since_licensed,int
rev,delivered_ad_weights_simplified_201803,specialty_id,int
rev,mrr_customer_all_products,mrr_prior_advertisement,"decimal(20,2)"
rev,historical_professional_dimension_20200307_1,etl_load_datetime,string
rev,hist_ad_weights_modified_20190214_to_20190219,description,string
dm,sem_indeed_acv_cost,indeded_market_attribution_cost,"decimal(10,2)"
rev,mrr_customer_monthly_silver,promo_flag,string
rev,temp_mrr_customer_monthly_category_silver1,has_non_ads_eom,string
rev,adwords_report_network_before,creativefinalurls,string
tmp_data_dm,lead_score_v2_30day_pt3,market_score,bigint
tmp_data_dm,phone_contacts_dec18_apr20,location_id,int
rev,raw_ad_events_20190618,domain,string
tmp_data_dm,location_id_to_sales_region_id,one_to_one_location_region,tinyint
rev,internal_attribution_value_bing_data_fix,yearmonth,int
tmp_data_dm,kb_deferred_revenue_output_201712_with_network_analysis_2,prev_month_liability_impressions,bigint
dm,kenshoo_current,event_date,string
rev,chase_payment_reconciliation_201811_20181206,external_source_name,string
rev,np_201812_message10x_v2,delta_timestamp,bigint
dm,lawyer_cube_data_by_day_bkup,target_impressions_prior_month,bigint
rev,hist_sf_mh_order_rate_plan_charge,etl_load_date,string
aa,lib_session_measures,ad_render_type,string
tmp_data_dm,np_201812_message8xxnew_nov19,sales_region_id_2,int
dm,hist_sf_tasks_backup,query_name,string
aa,mkt_t_attributed_session_x_variables_sz,session_id,string
dm,misc_revenue_by_customer,ad_market_county_name,string
tmp_data_dm,messages_contacts_dmay_2020_v2,specialty_id,int
rev,hist_market_intelligence_detail_20170926,sl_value,double
src,hist_quasi_feature_set_grant,record_flag,string
tmp_data_dm,twilio_spam100_ray_dn,sid,string
src,hist_nrt_display_ad,title,string
dm,call_detail_rec_fact,call_qualty_ind_key,int
rev,hist_sf_task_20180228,disposition,string
tmp_data_dm,coe_tot_activity_with_users,item_repo_name,string
src,weblog_temp,call_id,int
dm,sem_region_zip,google_location_id,string
rev,mi_ad_market_detail_20180206,sl_inventory_type,string
rev,bing_keyword_performance_debug,campaignname,string
dm,deferred_revenue_201806,customer_id,int
tmp_data_dm,coe_services_session_detail,marketing_fee_payment_failed_aggregate_count,bigint
rev,leads_sf_create,rk,int
tmp_data_dm,rays_contactsweb3_djf,gmt_timestamp_contact,bigint
src,ocato_provider_debits,created_at_pst,string
dm,temp1_order_line_purchase_fact,cancelled_date,string
tmp_data_dm,jm_blockcount,professional_id,int
tmp_data_dm,tmp_impressions_table,topics_and_other,bigint
rev,lead_score_claim_20160308,pa,string
aa,avvo_util_test,rpt_day_nbr_in_year,int
src,sf_mh_invoice,invoice_id,string
aa,fin_churn_by_calendar,calendar_period,string
dm,hist_market_intelligence_detail,county,string
rev,historical_professional_dimension_20200221,professional_address_2_line_1,string
rev,mrr_customer_temp_dups,mrr_current_avvopro,"decimal(20,2)"
dm,historical_professional_review_dimension,source_system_begin_date,string
tmp_data_dm,yan_topic_cnt,rank,bigint
aa,mkt_t_marketing_heartbeat_test,lpv_campaign,string
rev,delivered_ad_weights_simplified_201903,ad_type,string
rev,misc_revenue_by_customer,type,string
tmp_data_dm,rays2_contactsweb3_djfmam,persistent_session_id,string
rev,professional_impression_backup_20190905,professional_id,int
dm,professional_event_fact_temp1,practicing_flag,string
tmp_data_dm,seek_census,decile_income_200000_or_more,bigint
src,hist_pws_state,country_id,int
rev,contacts_web6,attorney_product_category,string
rev,professional_personinfo_contacts_leads_sf,personemail,string
dm,ad_attribution_historical_v3,sl_adclick,int
rev,billing_report,refund_reason,string
tmp_data_dm,bb_daily_mrr_sf,account_id,string
src,chase_external_feed,consumer_bank_country_code,string
rev,kpi_metrics_daily,contact_impression_phone,int
tmp_data_dm,website_contacts_dm2020,year_month,int
rev,mrr_customer_all_products_rerun,revenue_current_total,"decimal(20,2)"
tmp_data_dm,website_contacts_djuly2020,contacts,int
src,hist_account_user,record_flag,string
dm,professional_event_fact_temp3,delivered_impressions_block,bigint
src,hist_account_user,phone_number,string
tmp_data_dm,sr_prr_sub_bills,product_line_id,int
tmp_data_dm,coe_churn_by_cohort_v2_raw,new_customers_sum,bigint
rev,kenshoo_acv_bug,ad_contact_value,double
src,facebook_campaign_insights_daily,campaign_id,string
tmp_data_dm,np_contactsmes1b_djf,professional_id,int
src,chase_external_feed,cash_back_amount,"decimal(19,2)"
rev,barrister_professional_ngage_19_4,etl_load_date,string
src,content_topic_node,created_at,string
tmp_data_dm,rays_contactsweb3_djf,persistent_session_id,string
dm,lead_score_market_score,ad_market_id,int
rev,professional_dimension_20200312,professional_email_address_name,string
tmp_data_dm,katherine_deferred_revenue_dataset_201803,trailing_3mo_target_impressions,bigint
rev,lead_score_lawyer_score_20160308,contact_score,bigint
rev,contact_impression_backup_20190905,message_length,int
rev,webanalytics_website_contact_dataset,website_url,string
aa,rd_kw_test,message_sponsored_listing,bigint
tmp_data_dm,phone_contacts_dec18_june20,event_date,string
rev,order_line_purchase_fact_20190221,yearmonth,int
aa,lib_session_measures,event_date,string
src,sem_weight_cost_imprsn_temp,int_campaign,string
rev,adwords_keyword_performance_20161117,searchimpressionshare,string
tmp_data_dm,coe_test_pd,year_begin_ind,string
tmp_data_dm,yan_tm_pacv_raw_sep,conv,double
tmp_data_dm,customer_month_v2_metrics,promo_mrr_2,"decimal(10,2)"
tmp_data_dm,general_phone_attribution_0805,ad_type,string
dm,amm_v2_2_daily_forecast,blocks_sold_perc,float
src,hist_sf_mh_account,county,string
rev,bing_report_20160303,event_date,string
rev,sem_google_search_ads_hist,conversion_referrer,string
rev,historical_professional_dimension_201710,professional_alias_name,string
tmp_data_dm,customer_month_v2_metrics,mrr_2,"decimal(10,2)"
dm,claimed_professional_path1_sf,professional_phone_number_1,string
dm,historical_services_financial_event_type_dimension,record_flag,string
src,barrister_speaking_engagement,professional_id,int
src,hist_marchex_call_log,callerid,string
rev,market_destination_trading_metrics,callable_attorneys,int
rev,raw_ad_events_20190618,ad_request_device_category_id,int
tmp_data_dm,web_mess_phone_contacts_all_v4_djf_agg,contacts,bigint
tmp_data_dm,website_contacts_dd,ad_type,string
rev,impressions_forecast_20160329,professional_first_name,string
tmp_data_dm,katherine_deferred_revenue_dataset_201801,target_impressions,int
rev,sem_impressions_forecast_20170208,projected_imprsn_cnt,double
src,ocato_credit_card_transactions,hold_expires_at,string
tmp_data_dm,lead_score_v2_30day_pt2,income_score_pm,bigint
rev,sf_full_dataset,delete_indicator__c,string
